"Model","FPR","TPR","AUC"
"MLP_simpl_down",0.292929292929293,0.675,0.748269902586507
"MLP_simpl_down",0.303030303030303,0.678846153846154,0.748269902586507
"MLP_simpl_down",0.313131313131313,0.684615384615385,0.748269902586507
"MLP_simpl_down",0.323232323232323,0.696153846153846,0.748269902586507
"MLP_simpl_down",0.333333333333333,0.696153846153846,0.748269902586507
"MLP_simpl_down",0.343434343434343,0.703846153846154,0.748269902586507
"MLP_simpl_down",0.353535353535354,0.711538461538462,0.748269902586507
"MLP_simpl_down",0.363636363636364,0.719230769230769,0.748269902586507
"MLP_simpl_down",0.373737373737374,0.725,0.748269902586507
"MLP_simpl_down",0.383838383838384,0.732692307692308,0.748269902586507
"MLP_simpl_down",0.393939393939394,0.742307692307692,0.748269902586507
"MLP_simpl_down",0.404040404040404,0.751923076923077,0.748269902586507
"MLP_simpl_down",0.414141414141414,0.753846153846154,0.748269902586507
"MLP_simpl_down",0.424242424242424,0.763461538461538,0.748269902586507
"MLP_simpl_down",0.434343434343434,0.769230769230769,0.748269902586507
"MLP_simpl_down",0.444444444444444,0.771153846153846,0.748269902586507
"MLP_simpl_down",0.454545454545455,0.775,0.748269902586507
"MLP_simpl_down",0.464646464646465,0.776923076923077,0.748269902586507
"MLP_simpl_down",0.474747474747475,0.786538461538462,0.748269902586507
"MLP_simpl_down",0.484848484848485,0.788461538461538,0.748269902586507
"MLP_simpl_down",0.494949494949495,0.794230769230769,0.748269902586507
"MLP_simpl_down",0.505050505050505,0.803846153846154,0.748269902586507
"MLP_simpl_down",0.515151515151515,0.809615384615385,0.748269902586507
"MLP_simpl_down",0.525252525252525,0.815384615384615,0.748269902586507
"MLP_simpl_down",0.535353535353535,0.817307692307692,0.748269902586507
"MLP_simpl_down",0.545454545454546,0.823076923076923,0.748269902586507
"MLP_simpl_down",0.555555555555556,0.828846153846154,0.748269902586507
"MLP_simpl_down",0.565656565656566,0.832692307692308,0.748269902586507
"MLP_simpl_down",0.575757575757576,0.840384615384615,0.748269902586507
"MLP_simpl_down",0.585858585858586,0.844230769230769,0.748269902586507
"MLP_simpl_down",0.595959595959596,0.848076923076923,0.748269902586507
"MLP_simpl_down",0.606060606060606,0.853846153846154,0.748269902586507
"MLP_simpl_down",0.616161616161616,0.859615384615385,0.748269902586507
"MLP_simpl_down",0.626262626262626,0.863461538461539,0.748269902586507
"MLP_simpl_down",0.636363636363636,0.871153846153846,0.748269902586507
"MLP_simpl_down",0.646464646464647,0.871153846153846,0.748269902586507
"MLP_simpl_down",0.656565656565657,0.876923076923077,0.748269902586507
"MLP_simpl_down",0.666666666666667,0.880769230769231,0.748269902586507
"MLP_simpl_down",0.676767676767677,0.882692307692308,0.748269902586507
"MLP_simpl_down",0.686868686868687,0.888461538461538,0.748269902586507
"MLP_simpl_down",0.696969696969697,0.894230769230769,0.748269902586507
"MLP_simpl_down",0.707070707070707,0.898076923076923,0.748269902586507
"MLP_simpl_down",0.717171717171717,0.903846153846154,0.748269902586507
"MLP_simpl_down",0.727272727272727,0.911538461538462,0.748269902586507
"MLP_simpl_down",0.737373737373737,0.911538461538462,0.748269902586507
"MLP_simpl_down",0.747474747474748,0.915384615384615,0.748269902586507
"MLP_simpl_down",0.757575757575758,0.917307692307692,0.748269902586507
"MLP_simpl_down",0.767676767676768,0.923076923076923,0.748269902586507
"MLP_simpl_down",0.777777777777778,0.923076923076923,0.748269902586507
"MLP_simpl_down",0.787878787878788,0.923076923076923,0.748269902586507
"MLP_simpl_down",0.797979797979798,0.925,0.748269902586507
"MLP_simpl_down",0.808080808080808,0.926923076923077,0.748269902586507
"MLP_simpl_down",0.818181818181818,0.928846153846154,0.748269902586507
"MLP_simpl_down",0.828282828282828,0.936538461538462,0.748269902586507
"MLP_simpl_down",0.838383838383838,0.942307692307692,0.748269902586507
"MLP_simpl_down",0.848484848484849,0.951923076923077,0.748269902586507
"MLP_simpl_down",0.858585858585859,0.953846153846154,0.748269902586507
"MLP_simpl_down",0.868686868686869,0.957692307692308,0.748269902586507
"MLP_simpl_down",0.878787878787879,0.959615384615385,0.748269902586507
"MLP_simpl_down",0.888888888888889,0.959615384615385,0.748269902586507
"MLP_simpl_down",0.898989898989899,0.961538461538462,0.748269902586507
"MLP_simpl_down",0.909090909090909,0.963461538461538,0.748269902586507
"MLP_simpl_down",0.919191919191919,0.965384615384615,0.748269902586507
"MLP_simpl_down",0.929292929292929,0.971153846153846,0.748269902586507
"MLP_simpl_down",0.93939393939394,0.973076923076923,0.748269902586507
"MLP_simpl_down",0.94949494949495,0.978846153846154,0.748269902586507
"MLP_simpl_down",0.95959595959596,0.982692307692308,0.748269902586507
"MLP_simpl_down",0.96969696969697,0.984615384615385,0.748269902586507
"MLP_simpl_down",0.97979797979798,0.990384615384615,0.748269902586507
"MLP_simpl_down",0.98989898989899,0.994230769230769,0.748269902586507
"MLP_simpl_down",1,1,0.748269902586507
"GAM_simpl_down",0,0,0.736452636882783
"GAM_simpl_down",0.0101010101010101,0.0640928515928514,0.736452636882783
"GAM_simpl_down",0.0202020202020202,0.130769230769231,0.736452636882783
"GAM_simpl_down",0.0303030303030303,0.187441724941724,0.736452636882783
"GAM_simpl_down",0.0404040404040404,0.240384615384615,0.736452636882783
"GAM_simpl_down",0.0505050505050505,0.269230769230769,0.736452636882783
"GAM_simpl_down",0.0606060606060606,0.298076923076923,0.736452636882783
"GAM_simpl_down",0.0707070707070707,0.323076923076923,0.736452636882783
"GAM_simpl_down",0.0808080808080808,0.355769230769231,0.736452636882783
"GAM_simpl_down",0.0909090909090909,0.398076923076923,0.736452636882783
"GAM_simpl_down",0.101010101010101,0.425543900543901,0.736452636882783
"GAM_simpl_down",0.111111111111111,0.436538461538462,0.736452636882783
"GAM_simpl_down",0.121212121212121,0.461421911421912,0.736452636882783
"GAM_simpl_down",0.131313131313131,0.478846153846154,0.736452636882783
"GAM_simpl_down",0.141414141414141,0.492307692307692,0.736452636882783
"GAM_simpl_down",0.151515151515152,0.501923076923077,0.736452636882783
"GAM_simpl_down",0.161616161616162,0.527408702408702,0.736452636882783
"GAM_simpl_down",0.171717171717172,0.538461538461538,0.736452636882783
"GAM_simpl_down",0.181818181818182,0.553846153846154,0.736452636882783
"GAM_simpl_down",0.191919191919192,0.567307692307692,0.736452636882783
"GAM_simpl_down",0.202020202020202,0.573076923076923,0.736452636882783
"GAM_simpl_down",0.212121212121212,0.576923076923077,0.736452636882783
"GAM_simpl_down",0.222222222222222,0.590384615384615,0.736452636882783
"GAM_simpl_down",0.232323232323232,0.6,0.736452636882783
"GAM_simpl_down",0.242424242424242,0.613461538461539,0.736452636882783
"GAM_simpl_down",0.252525252525253,0.619628982128983,0.736452636882783
"GAM_simpl_down",0.262626262626263,0.632692307692308,0.736452636882783
"GAM_simpl_down",0.272727272727273,0.634615384615385,0.736452636882783
"GAM_simpl_down",0.282828282828283,0.642307692307692,0.736452636882783
"GAM_simpl_down",0.292929292929293,0.65,0.736452636882783
"GAM_simpl_down",0.303030303030303,0.653846153846154,0.736452636882783
"GAM_simpl_down",0.313131313131313,0.662839937839938,0.736452636882783
"GAM_simpl_down",0.323232323232323,0.665384615384615,0.736452636882783
"GAM_simpl_down",0.333333333333333,0.670512820512821,0.736452636882783
"GAM_simpl_down",0.343434343434343,0.676272338772339,0.736452636882783
"GAM_simpl_down",0.353535353535354,0.682692307692308,0.736452636882783
"GAM_simpl_down",0.363636363636364,0.690384615384615,0.736452636882783
"GAM_simpl_down",0.373737373737374,0.696153846153846,0.736452636882783
"GAM_simpl_down",0.383838383838384,0.698076923076923,0.736452636882783
"GAM_simpl_down",0.393939393939394,0.707692307692308,0.736452636882783
"GAM_simpl_down",0.404040404040404,0.715384615384615,0.736452636882783
"GAM_simpl_down",0.414141414141414,0.721153846153846,0.736452636882783
"GAM_simpl_down",0.424242424242424,0.728846153846154,0.736452636882783
